Date,Open,High,Low,Close,Adj Close,Volume
13/01/1997,14.161333,14.453333,14.137333,14.362666,12.232237,663750
14/01/1997,14.426666,14.513333,14.4,14.505333,12.353741,376875
15/01/1997,14.773333,14.986666,14.72,14.926666,12.712578,348750
16/01/1997,15.066666,15.066666,14.186666,14.292,12.172054,271875
17/01/1997,14,14.266666,14,14.205333,12.098241,204375
20/01/1997,14.028,14.477333,14.028,14.1,12.008533,146250
21/01/1997,13.946666,13.946666,13.413333,13.562666,11.5509,313125
22/01/1997,13.785333,13.84,13.736,13.814666,11.765523,105000
23/01/1997,13.814666,13.814666,13.814666,13.814666,11.765523,0
24/01/1997,13.762666,13.86,13.553333,13.724,11.688302,76875
27/01/1997,13.813333,14.078666,13.813333,13.878666,11.820028,157500
28/01/1997,13.893333,13.92,13.762666,13.890666,11.830249,131250
29/01/1997,14,14.32,13.76,14.221333,12.111865,204375
30/01/1997,14.133333,14.646666,14.133333,14.589333,12.425279,225000
31/01/1997,14.4,14.533333,14.189333,14.376,12.243595,748125
03/02/1997,14.133333,14.26,14.066666,14.12,12.025563,144375
04/02/1997,14.078666,14.078666,13.733333,13.850666,11.796182,148125
05/02/1997,14.346666,14.373333,14.002666,14.018666,11.93926,112500
06/02/1997,14,14.049333,13.786666,13.868,11.810944,136875
07/02/1997,13.866666,14.053333,13.866666,14.02,11.940395,150000
10/02/1997,14,14.134666,14,14.105333,12.013074,127500
11/02/1997,14,14.186666,13.973333,14.132,12.035784,125625
12/02/1997,14.213333,14.32,14.136,14.290666,12.170912,120000
13/02/1997,14.213333,14.993333,14.162666,14.866666,12.661476,562500
14/02/1997,14.985333,15.186666,14.733333,14.789333,12.595615,431250
17/02/1997,14.668,14.96,14.668,14.938666,12.722797,380625
18/02/1997,14.773333,15.44,14.773333,15.297333,13.028259,1211250
19/02/1997,15.253333,15.466666,15.093333,15.374666,13.094123,541875
20/02/1997,15.254666,15.36,14.993333,15.070666,12.835218,260625
21/02/1997,14.930666,15.12,14.930666,15.005333,12.779577,148125
24/02/1997,14.973333,14.982666,14.266666,14.412,12.274252,346875
25/02/1997,14.266666,14.72,14.266666,14.412,12.274252,371250
26/02/1997,14.4,14.453333,14.366666,14.421333,12.2822,88125
27/02/1997,14.613333,14.613333,14.454666,14.562666,12.402571,61875
28/02/1997,14.933333,15.2,14.693333,14.698666,12.518399,75000
