Date,Open,High,Low,Close,Adj Close,Volume
27/12/1996,41.943748,41.943748,41.943748,41.943748,27.886383,0
30/12/1996,41.943748,41.943748,41.943748,41.943748,27.886383,0
31/12/1996,41.837502,41.837502,40.006248,40.131248,26.681341,34800
01/01/1997,41.237499,41.875,41.125,41.599998,27.657837,103600
02/01/1997,41.875,42.237499,40.631248,41.168751,27.371122,400800
03/01/1997,40.756248,42.743752,40.756248,42.3125,28.131544,487200
06/01/1997,42.75,43.393749,42.631248,43.325001,28.80471,198400
07/01/1997,43.21875,44.5,43.200001,44.162498,29.361519,311200
08/01/1997,44.53125,44.75,43.643749,43.912498,29.195318,61600
09/01/1997,43.875,44,43.631248,43.787498,29.112196,44800
10/01/1997,44.0625,45.25,44,44.724998,29.735502,264400
13/01/1997,44.03125,44.662498,44.03125,44.625,29.669024,324000
14/01/1997,44.84375,45.731251,44.75,45.59375,30.313093,854800
15/01/1997,45.625,45.868752,45.125,45.650002,30.350494,258000
16/01/1997,46.612499,47.25,42.625,43.8125,29.128822,290400
17/01/1997,43.75,44.681252,42.3125,43.256248,28.758995,815600
20/01/1997,45.099998,45.099998,42.193748,42.700001,28.389177,450400
21/01/1997,42.375,44,41.25,43.724998,29.070656,1131200
22/01/1997,44.125,44.125,43.125,43.4375,28.879501,17200
23/01/1997,43.4375,43.4375,43.4375,43.4375,28.879501,0
24/01/1997,43.125,43.25,42.71875,42.993752,28.584475,211200
27/01/1997,42.5,45.40625,42.5,44.8125,29.793673,1506400
28/01/1997,43,45.875,43,45.668751,30.362963,226000
29/01/1997,45.756248,46.9375,45,46.424999,30.865749,1350400
30/01/1997,45.618752,46,45,45.018749,29.930803,204400
31/01/1997,43.762501,45.625,43.625,45.362499,30.159338,169600
03/02/1997,44.625,44.75,44.25,44.349998,29.486177,182800
04/02/1997,44.25,44.96875,44.012501,44.493752,29.581755,272400
05/02/1997,44.5625,44.5625,43.200001,43.96875,29.232706,95200
06/02/1997,44,44.375,43.96875,44.349998,29.486177,50000
07/02/1997,44.375,44.625,44.131248,44.15625,29.357368,76800
10/02/1997,44.162498,44.375,43.637501,43.849998,29.153755,34400
11/02/1997,43.931252,45.5,43.924999,45.224998,30.067923,438800
12/02/1997,44.875,45.650002,44.875,45.625,30.333874,86000
13/02/1997,45.387501,47.625,45.387501,47.493752,31.576324,1463200
14/02/1997,47.25,48.5,47.25,47.506248,31.584618,525200
17/02/1997,47.5,47.75,47.25,47.518749,31.592936,282400
18/02/1997,47.493752,47.5,46.40625,46.631248,31.00288,463200
19/02/1997,45.1875,46.75,44.981251,46.493752,30.911469,1896400
20/02/1997,46.25,46.456249,45.943748,46.037498,30.608112,39200
21/02/1997,45.912498,46.049999,45.137501,45.518749,30.263226,45600
24/02/1997,45.193748,45.618752,43.1875,43.8125,29.128822,160400
25/02/1997,43.5,44.275002,43.493752,43.674999,29.037407,60000
26/02/1997,43.381248,43.756248,43.262501,43.756248,29.091427,24400
27/02/1997,44.0625,45,44.0625,44.831249,29.806143,26800
28/02/1997,46.25,47.5,46.25,46.53125,30.936386,43600
03/03/1997,47,49.75,45.875,46.131248,30.670452,950400
04/03/1997,46.125,46.25,44.25,45.09375,29.980663,134000
05/03/1997,48.125,48.25,45.625,46.84375,31.144161,87200
06/03/1997,46.868752,48.0625,46.75,47.118752,31.326994,1768000
07/03/1997,94.237503,94.237503,94.237503,94.237503,62.653988,0
10/03/1997,46.3125,46.3125,44.756248,45.4375,30.209206,57200
11/03/1997,44.84375,45,43.193748,43.275002,28.771469,104000
12/03/1997,46.21875,46.21875,44.375,44.643749,29.681477,860400
13/03/1997,44.512501,45,44.512501,44.831249,29.806143,44400
14/03/1997,44.537498,45.1875,44.537498,45.1875,30.042997,12000
17/03/1997,45.006248,45.237499,44.625,45.099998,29.984818,64400
18/03/1997,44.381248,45.625,44.381248,45.331249,30.138573,317600
19/03/1997,45.625,45.625,44.875,44.962502,29.893398,23600
20/03/1997,44.375,45.0625,44.375,45.0625,29.959892,34400
21/03/1997,44.9375,45,44.650002,44.756248,29.756283,17200
24/03/1997,44.756248,44.756248,44.756248,44.756248,29.756283,0
25/03/1997,44.375,44.875,44.21875,44.40625,29.523581,30000
