Date,Open,High,Low,Close,Volume
09/04/2004,3.125278,3.125278,3.125278,3.125278,0
12/04/2004,3.103819,3.172027,3.103819,3.149802,768331
13/04/2004,3.127577,3.172793,3.106119,3.160531,766321
14/04/2004,3.160531,3.160531,3.160531,3.160531,0
15/04/2004,3.149802,3.180457,3.131409,3.148269,937060
16/04/2004,3.180457,3.303077,3.180457,3.26859,1040899
19/04/2004,3.448688,3.487007,3.29618,3.323769,1082641
20/04/2004,3.342162,3.364387,3.295413,3.332199,999301
21/04/2004,3.31304,3.359022,3.295413,3.316105,982560
22/04/2004,3.303077,3.387378,3.303077,3.356723,829032
23/04/2004,3.372051,3.406538,3.34906,3.366686,1003751
26/04/2004,3.366686,3.366686,3.366686,3.366686,0
27/04/2004,3.356723,3.356723,3.219542,3.229505,649707
28/04/2004,3.257094,3.409603,3.180457,3.259394,714049
29/04/2004,3.284684,3.333732,3.257861,3.286217,635615
30/04/2004,3.295413,3.331433,3.257094,3.267057,663173
03/05/2004,3.295413,3.310741,3.14597,3.26016,636202
04/05/2004,3.372051,3.433361,3.318405,3.39121,765577
05/05/2004,3.441025,3.53299,3.433361,3.479343,824465
06/05/2004,3.601963,3.90085,3.540653,3.601963,918388
07/05/2004,3.601963,3.601963,3.295413,3.561345,852049
10/05/2004,3.509998,3.562878,3.487007,3.532223,993925
11/05/2004,3.379715,3.486241,3.379715,3.463249,515922
12/05/2004,3.372051,3.494671,3.372051,3.463249,886993
13/05/2004,3.103819,3.563645,3.103819,3.504634,689218
14/05/2004,3.41037,3.509998,3.280086,3.329134,843581
17/05/2004,3.234103,3.234103,2.682313,2.8923,94627
18/05/2004,3.027182,3.249431,2.988863,3.218009,787499
19/05/2004,3.295413,3.447922,3.272422,3.396575,780818
20/05/2004,3.444856,3.448688,3.318405,3.377415,750963
21/05/2004,3.204215,3.447922,3.204215,3.414201,763411
24/05/2004,3.456352,3.601963,3.441025,3.516896,771906
25/05/2004,3.479343,3.678601,3.479343,3.607328,1029104
26/05/2004,3.824212,3.824212,3.647946,3.70849,946638
27/05/2004,3.71692,3.793557,3.65561,3.706957,1053817
28/05/2004,3.709256,3.739911,3.640282,3.698527,1079692
31/05/2004,3.601963,3.68933,3.487007,3.652544,1082746
01/06/2004,3.687797,3.754472,3.687797,3.721518,929570
02/06/2004,3.71692,3.828044,3.71692,3.80352,1055605
03/06/2004,3.893186,3.908513,3.640282,3.749107,1097047
04/06/2004,3.756005,3.831876,3.687797,3.77823,1002459
07/06/2004,3.79509,3.877858,3.793557,3.860232,1154695
08/06/2004,3.893186,3.946832,3.756771,3.80352,974091
09/06/2004,3.824212,3.843372,3.794324,3.823446,1025620
10/06/2004,3.808885,3.831876,3.801221,3.814249,1007939
11/06/2004,3.801221,3.805053,3.747575,3.774398,1018012
14/06/2004,3.724583,3.787426,3.678601,3.714621,1011488
15/06/2004,3.652544,3.792791,3.652544,3.749107,1027995
16/06/2004,3.75907,3.774398,3.6809,3.71692,955289
17/06/2004,3.739911,3.776697,3.650245,3.744509,1057641
18/06/2004,3.747575,3.747575,3.678601,3.728415,979206
21/06/2004,3.709256,3.739911,3.678601,3.732247,1012454
22/06/2004,3.66404,3.739911,3.66404,3.70619,1096929
23/06/2004,3.683199,3.755238,3.65561,3.693928,1017386
24/06/2004,3.71692,3.754472,3.642581,3.667872,1006699
25/06/2004,3.693928,3.770566,3.665573,3.734546,925264
28/06/2004,3.733014,3.824212,3.525326,3.760603,1064830
29/06/2004,3.870195,3.870195,3.755238,3.812717,1014842
30/06/2004,3.860998,3.862531,3.747575,3.793557,983108
01/07/2004,3.824212,3.824212,3.755238,3.805053,963705
02/07/2004,3.736079,3.870195,3.736079,3.80352,934007
05/07/2004,3.893186,3.893186,3.764435,3.785893,1009583
06/07/2004,3.808885,3.904682,3.780529,3.874027,1061098
07/07/2004,3.908513,3.939169,3.850269,3.898551,1009126
08/07/2004,3.908513,3.939169,3.824212,3.845671,1001128
09/07/2004,3.540653,3.931505,3.540653,3.91771,625985
12/07/2004,3.908513,3.981319,3.850269,3.908513,659676
13/07/2004,3.969824,4.007376,3.916177,3.959861,566824
14/07/2004,3.969824,4.000479,3.920009,3.982852,679210
15/07/2004,4.008142,4.069452,3.956029,4.038797,607783
16/07/2004,4.054125,4.307029,4.054125,4.273308,811051
19/07/2004,4.276374,4.57526,4.253382,4.438079,660224
20/07/2004,4.406657,4.496323,4.39133,4.467967,648533
21/07/2004,4.51395,4.628906,4.483295,4.579858,700596
22/07/2004,4.291701,5.088731,4.291701,4.996,903356
23/07/2004,5.119386,5.548557,5.119386,5.435133,1255794
26/07/2004,5.533229,5.74015,5.44203,5.658148,1069423
27/07/2004,5.625194,5.786133,5.288755,5.402179,1402667
28/07/2004,5.441264,5.594539,5.120153,5.252736,1289237
29/07/2004,5.364627,5.510238,5.215183,5.349299,6672057
30/07/2004,5.402945,5.441264,5.307148,5.349299,6074504
02/08/2004,5.441264,5.441264,5.211351,5.303317,5003136
03/08/2004,5.341635,5.356963,5.180696,5.287989,4684349
04/08/2004,5.24967,5.26883,5.173033,5.242007,6602117
05/08/2004,5.211351,5.307148,5.173033,5.211351,7600727
06/08/2004,5.284157,5.287989,5.096395,5.153873,5004493
09/08/2004,5.211351,5.479583,4.885642,4.904801,5859413
10/08/2004,5.050413,5.050413,4.835828,4.889474,6889914
11/08/2004,4.789845,4.866483,4.717039,4.812836,6848485
12/08/2004,4.770686,4.912465,4.751526,4.885642,7741468
13/08/2004,4.958448,4.958448,4.774518,4.809004,7885405
16/08/2004,4.885642,4.897138,4.766854,4.805173,6805921
17/08/2004,4.866483,4.866483,4.789845,4.843491,5963814
18/08/2004,4.828164,4.862651,4.789845,4.812836,6335094
19/08/2004,4.812836,4.854987,4.789845,4.801341,6042131
20/08/2004,4.713208,4.789845,4.713208,4.770686,5111725
23/08/2004,4.981439,4.981439,4.674889,4.740031,5361341
24/08/2004,4.8205,4.969943,4.682553,4.743863,5521916
25/08/2004,4.640402,4.751526,4.640402,4.740031,4645883
26/08/2004,4.732367,4.8205,4.674889,4.728535,5390544
27/08/2004,4.770686,4.805173,4.694048,4.732367,5114087
30/08/2004,4.889474,4.897138,4.728535,4.740031,5438888
31/08/2004,4.904801,5.008262,4.75919,4.885642,8729482
01/09/2004,4.973775,5.134714,4.736199,4.75919,8163115
02/09/2004,4.812836,4.8205,4.694048,4.724703,5585292
03/09/2004,4.770686,4.797509,4.713208,4.736199,5204317
06/09/2004,4.778349,4.786013,4.720871,4.736199,4714178
07/09/2004,4.747694,4.751526,4.682553,4.713208,4644708
08/09/2004,4.751526,4.751526,4.720871,4.743863,5545011
09/09/2004,4.743863,4.774518,4.682553,4.709376,4682562
10/09/2004,4.747694,4.843491,4.713208,4.740031,4917668
13/09/2004,4.828164,4.828164,4.648066,4.720871,4537594
14/09/2004,4.747694,4.747694,4.678721,4.701712,4520135
15/09/2004,4.713208,4.743863,4.617411,4.651898,6017117
16/09/2004,4.63657,4.713208,4.605915,4.667225,6357407
17/09/2004,4.709376,5.134714,4.609747,4.659561,6057123
20/09/2004,4.828164,4.828164,4.63657,4.651898,6923683
21/09/2004,4.824332,4.824332,4.540773,4.57526,7179171
22/09/2004,4.674889,4.720871,4.559932,4.674889,6183993
23/09/2004,4.720871,4.747694,4.609747,4.644234,6576582
24/09/2004,4.732367,4.732367,4.605915,4.625074,6199886
27/09/2004,4.671057,4.674889,4.602083,4.659561,5888851
28/09/2004,4.690216,4.690216,4.628906,4.663393,6203448
29/09/2004,4.709376,4.709376,4.621243,4.651898,5510994
30/09/2004,4.659561,4.728535,4.644234,4.682553,7129052
01/10/2004,4.751526,4.751526,4.640402,4.674889,6868084
04/10/2004,4.728535,4.728535,4.655729,4.682553,6955808
05/10/2004,4.751526,4.751526,4.659561,4.690216,6487930
06/10/2004,4.701712,4.713208,4.659561,4.671057,5796781
07/10/2004,4.674889,4.705544,4.659561,4.69788,6818865
08/10/2004,4.713208,4.736199,4.640402,4.690216,5788743
11/10/2004,4.782181,4.782181,4.671057,4.686384,6136314
12/10/2004,4.751526,4.751526,4.674889,4.686384,5360611
14/10/2004,4.640402,4.724703,4.640402,4.69788,6256699
15/10/2004,4.602083,4.713208,4.226559,4.674889,6050142
18/10/2004,4.598251,4.713208,4.598251,4.663393,6601608
19/10/2004,4.632738,4.674889,4.617411,4.667225,6983915
20/10/2004,4.686384,4.690216,4.640402,4.667225,5870648
21/10/2004,4.640402,4.667225,4.609747,4.651898,6502662
22/10/2004,4.651898,4.651898,4.651898,4.651898,0
25/10/2004,4.674889,4.674889,4.582924,4.590588,6729144
26/10/2004,4.613579,4.651898,4.579092,4.621243,6652510
27/10/2004,4.667225,4.694048,4.57526,4.663393,6052883
28/10/2004,4.713208,4.728535,4.63657,4.667225,5485080
29/10/2004,4.559932,4.674889,4.552269,4.651898,5217769
01/11/2004,4.751526,4.751526,4.45264,4.602083,6630837
02/11/2004,4.628906,4.674889,4.609747,4.663393,5980699
03/11/2004,4.728535,5.20752,4.648066,4.720871,9275494
04/11/2004,4.751526,4.851155,4.63657,4.678721,5623693
05/11/2004,4.732367,4.732367,4.598251,4.651898,2653373
08/11/2004,4.694048,4.797509,4.644234,4.667225,6924088
09/11/2004,4.740031,4.743863,4.63657,4.655729,6927076
10/11/2004,4.709376,4.709376,4.628906,4.663393,6328687
11/11/2004,4.682553,4.705544,4.598251,4.648066,6751209
12/11/2004,4.705544,4.736199,4.682553,4.705544,3495989
15/11/2004,4.705544,4.705544,4.705544,4.705544,0
16/11/2004,4.797509,4.8205,4.621243,4.659561,4060647
17/11/2004,4.690216,4.690216,4.529277,4.644234,5017737
18/11/2004,4.667225,4.667225,4.559932,4.628906,6258056
19/11/2004,4.659561,4.690216,4.617411,4.648066,5177606
22/11/2004,4.605915,4.690216,4.598251,4.667225,3635868
23/11/2004,4.747694,4.770686,4.63657,4.651898,6032892
24/11/2004,4.720871,4.720871,4.621243,4.651898,5775147
25/11/2004,4.786013,4.904801,4.559932,4.605915,8830843
26/11/2004,4.605915,4.605915,4.605915,4.605915,0
29/11/2004,4.709376,4.709376,4.602083,4.625074,6736112
30/11/2004,4.713208,4.713208,4.605915,4.655729,6169053
01/12/2004,4.705544,4.709376,4.605915,4.655729,4958902
02/12/2004,4.705544,5.586875,4.63657,5.456592,14677782
03/12/2004,5.747814,6.548676,5.671177,6.322596,42236799
06/12/2004,6.422224,6.514189,5.908753,5.966231,15181922
07/12/2004,6.027541,6.027541,5.675009,5.747814,6084068
08/12/2004,5.709495,6.322596,5.709495,5.847443,10092548
09/12/2004,5.977727,5.977727,5.644354,5.675009,7950217
10/12/2004,5.724823,5.889594,5.594539,5.63669,7471678
13/12/2004,5.709495,6.092683,5.659681,5.843611,10515096
14/12/2004,5.924081,6.039037,5.770805,5.82062,6560336
15/12/2004,5.901089,5.924081,5.644354,5.675009,7770018
16/12/2004,5.736319,6.012214,5.640522,5.828284,8382459
17/12/2004,5.632858,5.824452,5.632858,5.713327,7392827
20/12/2004,5.671177,5.786133,5.671177,5.713327,7159194
21/12/2004,5.517902,6.345587,5.517902,5.893426,8906511
22/12/2004,5.947072,5.947072,5.720991,5.743982,6617319
23/12/2004,5.80146,5.824452,5.732487,5.793797,6062852
24/12/2004,5.824452,5.86277,5.755478,5.797629,6392259
27/12/2004,5.901089,6.24979,5.893426,6.081187,12678749
28/12/2004,6.069692,6.138666,5.912585,5.958567,6929372
29/12/2004,6.016046,6.016046,5.774637,5.897257,6870693
30/12/2004,5.993054,6.046701,5.786133,5.832115,6750830
31/12/2004,5.893426,5.939408,5.832115,5.897257,6415290
03/01/2005,5.962399,6.054364,5.901089,5.962399,6912918
04/01/2005,6.042869,6.042869,5.86277,5.904921,6690534
05/01/2005,5.560052,5.977727,5.517902,5.694168,5784607
06/01/2005,5.671177,5.747814,5.368458,5.61753,5775173
07/01/2005,5.594539,5.724823,5.517902,5.652017,5288479
10/01/2005,5.671177,5.88193,5.671177,5.713327,6021540
11/01/2005,5.747814,5.824452,5.487247,5.586875,6122744
12/01/2005,5.67884,5.67884,5.364627,5.395282,6250331
13/01/2005,5.49491,5.747814,5.441264,5.632858,6377214
14/01/2005,5.709495,5.732487,5.441264,5.567716,6429252
17/01/2005,5.61753,5.61753,5.441264,5.491078,4999769
18/01/2005,5.583044,5.594539,5.502574,5.521733,5499316
19/01/2005,5.517902,5.594539,5.45276,5.498742,4992606
20/01/2005,5.498742,5.57538,5.410609,5.460423,4883129
24/01/2005,5.441264,5.57538,5.402945,5.487247,5093888
25/01/2005,5.55622,5.55622,5.414441,5.487247,5965549
27/01/2005,5.537061,5.701832,5.483415,5.644354,6038712
28/01/2005,5.705664,5.843611,5.671177,5.751646,6726782
31/01/2005,5.839779,5.839779,5.709495,5.770805,5722013
01/02/2005,5.770805,5.855107,5.644354,5.713327,5651774
02/02/2005,5.793797,5.931744,5.747814,5.797629,6969131
03/02/2005,5.878098,5.962399,5.793797,5.88193,6491297
04/02/2005,6.046701,6.046701,5.805292,5.843611,6046932
07/02/2005,5.843611,5.88193,5.690336,5.755478,5595652
08/02/2005,5.755478,6.234463,5.671177,6.085019,8207715
09/02/2005,6.142497,6.280445,6.023709,6.157825,7477015
10/02/2005,6.226799,6.245958,5.993054,6.046701,5474197
11/02/2005,6.073524,6.119506,5.901089,5.950904,5004780
14/02/2005,6.042869,6.100347,5.939408,5.977727,6199377
15/02/2005,5.962399,5.962399,5.786133,5.82062,5629630
16/02/2005,5.86277,5.996886,5.824452,5.866602,6543804
17/02/2005,5.37229,5.893426,5.37229,5.816788,5437218
18/02/2005,5.893426,5.893426,5.717159,5.778469,5703993
21/02/2005,5.625194,6.131002,5.625194,5.774637,5627099
22/02/2005,5.893426,5.927912,5.747814,5.774637,6129268
23/02/2005,5.824452,5.824452,5.701832,5.74015,5516252
24/02/2005,5.747814,5.893426,5.720991,5.766974,6505820
25/02/2005,5.824452,5.828284,5.732487,5.755478,6583536
28/02/2005,5.839779,5.977727,5.835947,5.86277,6428586
01/03/2005,5.958567,5.958567,5.690336,5.763142,6111457
02/03/2005,5.786133,5.893426,5.732487,5.774637,6566613
03/03/2005,5.901089,5.901089,5.786133,5.812956,6681687
04/03/2005,5.931744,5.931744,5.747814,5.778469,6959566
07/03/2005,5.977727,5.977727,5.747814,5.770805,6646534
08/03/2005,5.847443,5.847443,5.709495,5.74015,6484877
09/03/2005,5.766974,5.812956,5.640522,5.682672,6766332
10/03/2005,5.698,5.74015,5.602203,5.648185,6632077
11/03/2005,5.747814,5.80146,5.55622,5.613699,6608459
14/03/2005,5.652017,6.077356,5.648185,5.82062,7023347
15/03/2005,5.893426,5.977727,5.690336,5.717159,5240161
16/03/2005,5.364627,5.816788,5.364627,5.644354,6289490
17/03/2005,5.521733,5.763142,5.521733,5.717159,6476617
18/03/2005,5.778469,5.824452,5.37229,5.425937,8015224
21/03/2005,5.506406,5.563884,5.471919,5.491078,6407343
22/03/2005,5.364627,5.594539,5.02359,5.299485,6635991
23/03/2005,5.211351,5.353131,5.00443,5.092563,5808759
24/03/2005,5.24967,5.24967,4.713208,4.751526,6468919
28/03/2005,4.958448,5.287989,4.839659,4.966111,6565647
29/03/2005,5.019758,5.019758,4.567596,4.644234,4843292
30/03/2005,4.740031,4.740031,4.483295,4.563764,5397968
31/03/2005,4.582924,4.747694,4.521614,4.582924,7262368
01/04/2005,4.674889,4.713208,4.579092,4.605915,6150550
04/04/2005,4.671057,4.671057,4.567596,4.579092,6285562
05/04/2005,4.628906,4.632738,4.529277,4.552269,5927056
06/04/2005,4.617411,4.617411,4.138426,4.571428,5815531
07/04/2005,4.483295,4.923961,4.483295,4.828164,7717667
08/04/2005,4.912465,5.058076,4.908633,4.958448,8030412
11/04/2005,4.958448,4.992935,4.751526,4.816668,6310132
12/04/2005,4.88181,4.889474,4.805173,4.831996,6187399
13/04/2005,4.828164,4.866483,4.801341,4.816668,6281087
15/04/2005,4.809004,4.812836,4.667225,4.682553,6244029
18/04/2005,4.521614,4.674889,4.521614,4.605915,6109643
19/04/2005,4.705544,4.75919,4.521614,4.567596,6216601
20/04/2005,4.671057,4.671057,4.567596,4.594419,5897580
21/04/2005,4.598251,4.617411,4.563764,4.590588,6395404
22/04/2005,4.674889,4.674889,4.559932,4.582924,6626844
25/04/2005,4.63657,4.63657,4.540773,4.552269,5716246
26/04/2005,4.594419,4.605915,4.529277,4.567596,5729581
27/04/2005,4.63657,4.866483,4.571428,4.671057,5867268
28/04/2005,4.671057,4.713208,4.559932,4.590588,6194719
29/04/2005,4.590588,4.617411,4.529277,4.552269,6021945
02/05/2005,4.536941,4.598251,4.521614,4.536941,5798842
03/05/2005,4.582924,4.582924,4.536941,4.552269,5726763
04/05/2005,4.559932,4.705544,4.529277,4.625074,5784385
05/05/2005,4.632738,4.709376,4.632738,4.667225,7065193
06/05/2005,4.674889,4.743863,4.613579,4.644234,6306361
09/05/2005,4.674889,4.828164,4.674889,4.805173,5852628
10/05/2005,4.858819,4.94312,4.789845,4.816668,6024306
11/05/2005,4.866483,4.931625,4.789845,4.828164,6395443
12/05/2005,4.847323,4.904801,4.63657,4.717039,6026068
13/05/2005,4.717039,4.94312,4.648066,4.851155,7966788
16/05/2005,4.912465,5.019758,4.889474,4.946952,6990308
17/05/2005,4.981439,5.019758,4.75919,4.816668,6949010
18/05/2005,4.835828,5.12705,4.766854,5.046581,7352389
19/05/2005,5.115555,5.211351,4.96228,5.054245,8831913
20/05/2005,5.058076,5.096395,4.981439,5.02359,6347764
23/05/2005,5.038917,5.12705,4.996766,5.058076,5794693
24/05/2005,5.073404,5.096395,4.94312,5.008262,6013228
25/05/2005,5.042749,5.050413,4.94312,4.966111,5354178
26/05/2005,4.912465,5.104059,4.889474,5.015926,6654468
27/05/2005,5.073404,5.153873,4.893306,4.977607,6081746
30/05/2005,5.019758,5.019758,4.847323,4.954616,4715535
31/05/2005,4.904801,4.946952,4.885642,4.90097,6140672
01/06/2005,5.012094,5.050413,4.927793,4.94312,6136053
02/06/2005,5.058076,5.058076,4.851155,4.885642,6421383
03/06/2005,4.854987,4.920129,4.843491,4.870314,5210449
06/06/2005,4.981439,4.981439,4.870314,4.893306,5455055
07/06/2005,4.94312,4.94312,4.870314,4.893306,5405458
08/06/2005,4.981439,5.019758,4.904801,4.977607,5795515
09/06/2005,5.058076,5.173033,4.981439,5.054245,7339563
10/06/2005,5.107891,5.134714,5.038917,5.077236,7050279
13/06/2005,5.096395,5.111723,4.981439,4.996766,5447318
14/06/2005,4.985271,5.035085,4.94312,4.996766,5802248
15/06/2005,5.035085,5.081068,4.950784,4.973775,5908606
16/06/2005,5.000598,5.019758,4.835828,4.88181,5919162
17/06/2005,4.966111,4.981439,4.75919,4.774518,6150067
20/06/2005,4.874146,5.054245,4.828164,5.015926,6535231
21/06/2005,4.981439,5.038917,4.854987,4.885642,5992990
22/06/2005,4.828164,5.058076,4.828164,5.000598,5989689
23/06/2005,4.88181,5.058076,4.88181,4.923961,5796611
24/06/2005,4.885642,5.000598,4.828164,4.939288,5741390
27/06/2005,4.973775,4.973775,4.866483,4.90097,5470009
28/06/2005,4.923961,4.923961,4.789845,4.816668,6006482
29/06/2005,4.828164,4.862651,4.751526,4.801341,5897254
30/06/2005,4.981439,4.981439,4.770686,4.789845,5504639
01/07/2005,4.889474,4.889474,4.736199,4.774518,6498395
04/07/2005,4.839659,4.874146,4.763022,4.809004,5874028
05/07/2005,4.801341,5.019758,4.801341,4.96228,7381683
06/07/2005,4.981439,5.012094,4.931625,4.977607,6449986
07/07/2005,4.989103,5.012094,4.751526,4.866483,5723057
08/07/2005,4.889474,4.935456,4.835828,4.912465,5565902
11/07/2005,4.981439,5.081068,4.866483,5.042749,6522196
12/07/2005,4.946952,5.0849,4.931625,5.02359,6713199
13/07/2005,5.058076,5.096395,5.000598,5.077236,6228736
14/07/2005,5.12705,5.153873,5.02359,5.073404,7012530
15/07/2005,5.096395,5.196024,5.000598,5.088731,5941057
18/07/2005,5.096395,5.173033,5.035085,5.073404,5409516
19/07/2005,5.157705,5.157705,4.996766,5.02359,5601915
20/07/2005,5.12705,5.134714,5.042749,5.088731,7147255
21/07/2005,5.058076,5.203688,5.02359,5.050413,5787973
22/07/2005,5.107891,5.107891,4.985271,5.019758,5962039
25/07/2005,5.069572,5.104059,4.981439,5.015926,6593845
26/07/2005,4.912465,5.096395,4.75919,5.06574,7599475
27/07/2005,5.035085,5.092563,4.996766,5.038917,5346270
28/07/2005,9.247396,9.247396,9.247396,9.247396,0
29/07/2005,4.985271,5.058076,4.908633,4.935456,5201263
01/08/2005,4.920129,5.035085,4.828164,4.870314,6348939
02/08/2005,4.904801,5.038917,4.866483,5.012094,6547275
03/08/2005,5.058076,5.058076,4.981439,5.02359,8560244
04/08/2005,5.031253,5.035085,4.950784,5.015926,5860418
05/08/2005,5.031253,5.035085,4.94312,4.973775,5893979
08/08/2005,5.00443,5.035085,4.923961,4.950784,5715280
09/08/2005,4.935456,4.981439,4.877978,4.908633,5836448
10/08/2005,4.923961,5.019758,4.923961,4.977607,5746075
11/08/2005,5.035085,5.035085,4.94312,4.977607,6050977
12/08/2005,4.985271,5.050413,4.94312,4.96228,5693476
16/08/2005,4.946952,5.000598,4.916297,4.94312,5971995
17/08/2005,4.966111,4.989103,4.923961,4.950784,6336282
18/08/2005,4.977607,5.035085,4.94312,4.969943,6209203
19/08/2005,4.981439,4.981439,4.923961,4.935456,8299341
22/08/2005,4.94312,5.096395,4.931625,4.969943,9967231
23/08/2005,5.038917,5.038917,4.839659,4.858819,8839115
24/08/2005,4.981439,4.981439,4.789845,4.828164,4888166
25/08/2005,4.904801,4.904801,4.755358,4.786013,4506943
26/08/2005,4.893306,4.96228,4.828164,4.870314,4815956
29/08/2005,4.828164,4.893306,4.782181,4.870314,5146016
30/08/2005,4.90097,4.931625,4.858819,4.88181,4813425
31/08/2005,4.88181,5.724823,4.88181,5.498742,16179879
01/09/2005,5.537061,5.709495,5.349299,5.402945,12353686
02/09/2005,5.37229,5.425937,5.196024,5.219015,6716291
05/09/2005,5.24967,5.502574,5.230511,5.345467,8556578
06/09/2005,5.402945,5.429768,5.176865,5.226679,8912108
08/09/2005,5.264998,5.314812,5.180696,5.215183,6475091
09/09/2005,5.37229,5.37229,5.157705,5.169201,6611538
12/09/2005,5.173033,5.211351,5.12705,5.157705,5658976
13/09/2005,5.203688,5.203688,5.134714,5.142378,6041726
14/09/2005,5.203688,5.20752,4.981439,5.054245,6400963
15/09/2005,5.12705,5.173033,5.050413,5.073404,6016608
16/09/2005,5.104059,5.173033,5.061908,5.138546,10546725
19/09/2005,5.173033,5.51407,5.173033,5.368458,9981336
20/09/2005,5.387618,5.387618,5.203688,5.226679,6296340
21/09/2005,5.058076,5.230511,4.94312,5.050413,5837544
